DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,hour,day,month,year,lag_1_hour,rolling_24_hour_mean
47128.1,46789.47,37728.0,1174.91,0.0311,29791.0,8109.219999999999,0.2722,1674.0,1447.23,0.8645,28117.0,6661.99,0.2369,9073.64,7833.26,109.0,2450.36,98.85,2351.51,,,,,,,17660.32,17734.27,431.41,1105.0,14823.87,15494.94,457.5,4512.68,1348.38,3164.3,5570.27,5727.0,177.0,41.18,18,13,6,2015,48947.12,48579.29760416667
61412.17,62390.2,40809.0,21049.62,0.5158,39435.0,1875.8899999999999,0.0476,3090.0,241.6,0.0782,36345.0,1634.29,0.045,11206.5,10577.5,5324.0,1000.0600000000001,26.62,973.44,,,,,,,22992.6,22775.85,5173.71,63.0,19069.55,21117.16,7659.91,808.49,214.98,593.51,8143.52,7919.69,2892.0,4.34,14,14,6,2017,63100.77,56785.56072916667
70751.26,69012.99,37300.0,2316.06,0.0621,28054.0,2477.6099999999997,0.0883,690.0,63.49,0.092,27364.0,2414.12,0.0882,10711.5,10267.2,253.0,1118.82,2.0,1116.82,,,,,,,26793.87,26638.59,491.28,545.0,23323.18,22626.2,1361.78,810.79,61.49,749.3,9922.71,9481.0,210.0,3.0,10,22,1,2015,69752.64,62046.839270833334
48332.05,49910.22,,23587.3,,,7778.83,,,554.98,,,7223.85,,8913.33,10140.61,6880.0,4350.07,275.51,4074.56,48679.05,50262.22,23587.3,7778.83,554.98,7223.85,18811.94,19660.58,5539.17,1139.0,14853.91,14306.03,7878.72,1996.76,279.47,1717.29,5752.87,5803.0,3289.41,293.0,8,30,5,2020,46079.14,48126.78489583333
65038.33,64061.29,49714.0,9871.8,0.1986,49432.0,1140.32,0.0231,5243.0,130.84,0.025,44190.0,1009.48,0.0228,12034.9,12548.67,2227.0,315.90999999999997,0.46,315.45,65542.27,64617.29,9871.8,1140.32,130.84,1009.48,24484.29,24523.22,2171.23,243.0,19529.47,18143.1,4580.57,384.25,130.38,253.87,8989.67,8846.3,893.0,197.16,7,12,7,2019,64007.18,57678.560000000005
57609.98,57245.04,49901.0,790.49,0.0158,49680.0,7818.030000000001,0.1574,5450.0,2875.02,0.5275,44230.0,4943.01,0.1118,11799.8,12137.59,276.0,1093.6,202.37,891.23,58106.98,57741.04,790.49,7818.030000000001,2875.02,4943.01,21303.88,22044.4,168.0,1611.0,17725.11,15929.82,252.49,5035.3,2672.65,2362.65,6781.19,7133.23,94.0,78.13,17,12,8,2019,58626.08,52721.81052083333
43718.03,46351.95,49859.0,20440.29,0.41,49618.0,3059.8,0.0617,5388.0,411.75,0.0764,44230.0,2648.05,0.0599,8141.27,9184.44,5003.0,1797.91,305.98,1491.93,44064.03,46702.95,20440.29,3059.8,411.75,2648.05,17054.64,16861.89,4997.6,45.0,13554.5,15185.22,7551.69,1207.35,105.77,1101.58,4967.62,5120.4,2888.0,9.54,14,4,8,2019,44178.41,42198.92489583333
74327.83,71574.93,39670.0,0.0,0.0,36440.0,1568.08,0.043,2554.0,290.37,0.1137,33886.0,1277.71,0.0377,13298.1,12507.8,0.0,460.8,0.0,460.8,,,,,,,27323.83,27259.04,0.0,162.0,23729.06,22172.5,0.0,944.22,290.37,653.85,9976.84,9635.59,0.0,1.06,15,6,12,2016,71564.02,66105.71645833332
35529.42,36132.57,49859.0,0.0,0.0,49618.0,2657.41,0.0536,5388.0,425.56,0.079,44230.0,2231.85,0.0505,6568.27,7224.14,0.0,1416.2,3.4,1412.8,35886.42,36503.57,0.0,2657.41,425.56,2231.85,14201.48,13572.4,0.0,248.0,10857.71,11103.34,0.0,966.8,422.16,544.64,3901.96,4232.69,0.0,26.41,0,4,8,2019,36235.91,45112.84520833334
67428.07,67849.57,,1.99,,,22640.73,,,5849.14,,,16791.59,,13564.9,13041.33,0.0,5912.36,747.21,5165.15,67920.09,68377.57,1.99,22640.73,5849.14,16791.59,24742.81,25659.59,0.32,5532.0,21077.91,20933.65,0.19,10949.48,5101.93,5847.55,8042.45,8215.0,1.48,246.89,17,28,2,2020,65481.29,63195.71041666666
56152.26,52644.79,49132.0,12114.09,0.2466,49211.0,3007.86,0.0611,5147.0,805.6,0.1565,44065.0,2202.26,0.05,11231.0,9138.81,3718.0,975.28,495.71,479.57,56550.13,53108.79,12114.09,3007.86,805.6,2202.26,21530.43,21121.38,2034.85,689.0,16615.88,16093.82,4771.24,1187.9099999999999,309.89,878.02,6774.95,6290.78,1590.0,155.67,7,6,4,2019,54052.95,56631.36041666666
52597.3,51817.36,,0.0,,,7069.68,,,2932.32,,,4137.36,,11216.1,10160.89,0.0,2828.74,947.41,1881.33,53073.29,52287.36,0.0,7069.68,2932.32,4137.36,19311.41,19623.05,0.0,162.0,15337.87,15421.42,0.0,3937.27,1984.91,1952.36,6731.92,6612.0,0.0,141.67,3,24,1,2020,51601.49,64584.473020833335
53003.81,52368.03,49101.0,139.86,0.0028,49197.0,6353.96,0.1292,5135.0,1449.39,0.2823,44062.0,4904.57,0.1113,11097.0,9799.99,15.0,2162.67,346.31,1816.36,53364.98,52832.03,139.86,6353.96,1449.39,4904.57,19602.46,19618.77,62.69,596.0,16276.25,16796.67,42.17,3567.14,1103.08,2464.06,6028.1,6152.6,20.0,28.15,17,30,3,2019,50986.6,51213.77072916667
62140.88,62122.88,,14387.22,,,6669.96,,,3020.53,,,3649.43,,11841.4,11877.98,4543.0,743.1800000000001,265.0,478.18,62341.64,62611.88,14387.22,6669.96,3020.53,3649.43,23369.44,22693.47,2776.52,1045.0,19071.56,19690.43,5298.22,4764.780000000001,2755.53,2009.25,7858.48,7861.0,1769.48,117.0,7,12,8,2020,60134.78,56611.31239583334
47994.01,47611.24,41185.0,0.0,0.0,40526.0,2697.1600000000003,0.0666,3232.0,207.38,0.0642,37294.0,2489.78,0.0668,9418.55,8874.58,0.0,1735.77,156.41,1579.36,,,,,,,18018.82,18813.0,0.0,229.0,14860.23,14519.07,0.0,714.87,50.97,663.9,5696.41,5404.59,0.0,17.52,18,27,8,2017,46730.06,42667.65010416666
69430.57,68022.44,37367.0,0.0,0.0,28239.0,5941.84,0.2104,763.0,74.77,0.098,27476.0,5867.07,0.2135,10443.4,10042.8,0.0,867.87,21.0,846.87,,,,,,,26677.3,26664.66,0.0,3253.0,23094.76,22158.98,0.0,1550.97,53.77,1497.2,9215.11,9156.0,0.0,270.0,17,6,2,2015,66624.98,62546.572291666664
48342.51,47524.91,42804.0,0.0,0.0,44244.0,3703.8199999999997,0.0837,3483.0,1109.03,0.3184,40761.0,2594.79,0.0637,10240.6,8529.68,0.0,806.39,42.8,763.59,,,,,,,17757.56,17893.17,0.0,659.0,14160.0,15351.63,0.0,1783.0700000000002,1066.23,716.84,6184.35,5750.43,0.0,455.36,2,24,3,2018,48901.01,63051.09520833334
41217.39,43756.89,40294.0,0.0,0.0,37905.0,19457.92,0.5133,2733.0,1778.98,0.6509,35171.0,17678.94,0.5027,7088.68,7641.93,0.0,6879.799999999999,328.36,6551.44,,,,,,,17317.06,17603.19,0.0,3801.0,12129.3,13609.04,0.0,8386.67,1450.62,6936.05,4682.35,4902.73,0.0,390.45,4,5,3,2017,41335.2,50213.47520833334
68961.48,63665.55,49132.0,9754.67,0.1985,49211.0,4377.4,0.089,5147.0,2749.34,0.5342,44065.0,1628.06,0.0369,13096.6,10928.1,3918.0,1066.93,783.63,283.3,69535.06,64245.55,9754.67,4377.4,2749.34,1628.06,25540.88,25086.02,1967.29,292.0,21341.15,19226.56,2648.38,3008.3900000000003,1965.71,1042.68,8982.85,8424.87,1221.0,10.08,10,5,4,2019,69885.84,60914.5478125
40030.28,42073.09,37450.0,0.0,0.0,28607.0,7116.73,0.2488,949.0,677.75,0.7142,27659.0,6438.98,0.2328,5727.93,5758.69,0.0,2732.0,46.0,2686.0,,,,,,,16482.31,16526.14,0.0,889.0,12810.3,13667.26,0.0,3430.05,631.75,2798.3,5009.74,6121.0,0.0,65.68,3,15,3,2015,39960.94,50664.152291666665
68912.79,66336.47,50423.0,1464.23,0.029,50247.0,5760.57,0.1146,5716.0,2828.43,0.4948,44531.0,2932.14,0.0658,13396.1,12858.38,87.0,1654.0900000000001,758.33,895.76,69532.66,67572.47,1464.23,5760.57,2828.43,2932.14,24609.8,26003.01,561.97,648.0,21928.85,18317.23,318.26,3457.5299999999997,2070.1,1387.43,8978.04,9157.85,497.0,0.95,14,21,11,2019,69463.16,63528.912187500006
54498.59,56786.29,,6171.52,,,10708.73,,,4982.19,,,5726.54,,11355.1,9735.19,1288.0,1088.13,155.49,932.64,54966.9,57212.29,6171.52,10708.73,4982.19,5726.54,20850.68,20495.06,1616.15,731.0,15881.3,19728.04,2563.9,8839.49,4826.7,4012.79,6411.51,6828.0,703.47,50.11,12,19,1,2020,56032.97,51323.11697916667
51214.08,48341.34,38719.0,0.0,0.0,33078.0,3476.88,0.1051,2175.0,457.96,0.2106,30903.0,3018.92,0.0977,9043.15,7842.11,0.0,1953.97,119.42,1834.55,,,,,,,19258.16,19335.58,0.0,501.0,16297.79,14629.65,0.0,981.98,338.54,643.44,6614.98,6534.0,0.0,39.93,23,17,2,2016,54017.64,63966.30979166667
39372.5,38613.0,37621.0,0.0,0.0,29294.0,12548.380000000001,0.4284,1385.0,1514.95,1.0938,27909.0,11033.43,0.3953,6662.21,6146.43,0.0,4020.22,87.0,3933.22,,,,,,,15114.99,15640.08,0.0,2091.0,12727.04,12230.49,0.0,6331.25,1427.95,4903.3,4868.26,4596.0,0.0,105.91,23,3,5,2015,41557.21,43288.213854166665
41093.18,40540.66,43460.0,1370.43,0.0315,44967.0,8159.299999999999,0.1815,3483.0,1401.6,0.4024,41484.0,6757.7,0.1629,9005.07,6343.75,512.0,2863.49,146.18,2717.31,,,,,,,15870.24,15814.84,222.37,1587.0,11777.05,14387.36,523.06,3560.56,1255.42,2305.14,4440.82,3994.71,113.0,148.25,4,10,5,2018,41049.29,57584.75854166667
44102.64,43198.21,,20688.36,,,2921.0299999999997,,,271.89,,,2649.14,,9020.87,8208.78,5247.0,634.79,4.0,630.79,44448.28,43516.21,20688.36,2921.0299999999997,271.89,2649.14,15857.79,16597.86,4986.71,549.0,13958.57,13357.57,7384.66,1727.2399999999998,267.89,1459.35,5265.41,5034.0,3069.99,10.0,13,19,7,2020,45614.98,41680.988958333335
66639.21,66158.72,38334.0,19089.49,0.498,31090.0,2143.47,0.0689,2147.0,53.49,0.0249,28942.0,2089.98,0.0722,11321.0,10280.1,5069.0,420.65,10.02,410.63,,,,,,,25112.96,24508.14,4677.61,929.0,21030.21,22151.48,6310.88,535.54,43.47,492.07,9175.04,9219.0,3032.0,258.28,10,28,9,2015,67380.71,50287.22947916667
72327.5,70126.18,46529.0,0.0,0.0,48315.0,25603.07,0.5299,4919.0,3459.75,0.7033,43396.0,22143.32,0.5103,14397.4,12037.0,0.0,8602.699999999999,441.92,8160.78,72327.5,70749.18,0.0,25603.07,3459.75,22143.32,26412.56,26587.08,0.0,3704.0,22389.93,22511.75,0.0,12872.15,3017.83,9854.32,9127.61,8990.35,0.0,424.22,17,13,11,2018,72325.03,62386.87729166667
52579.3,55325.43,42471.0,655.23,0.0154,43313.0,4023.3199999999997,0.0929,3483.0,1165.58,0.3346,39830.0,2857.74,0.0717,10192.0,11064.7,61.0,872.87,68.74,804.13,,,,,,,19810.31,19987.58,304.59,415.0,16385.24,18322.95,242.64,2615.6899999999996,1096.84,1518.85,6191.75,5950.2,47.0,119.76,16,18,2,2018,50911.03,50700.47458333333
54576.33,51989.1,48909.0,0.0,0.0,49161.0,37529.65,0.7634,5111.0,4781.82,0.9356,44051.0,32747.83,0.7434,9834.8,7741.43,0.0,12080.45,246.16,11834.29,55152.41,52438.1,0.0,37529.65,4781.82,32747.83,20609.17,20027.92,0.0,5794.0,17134.23,17501.99,0.0,18582.4,4535.66,14046.74,6998.13,6717.76,0.0,1072.8,23,14,3,2019,58035.51,64661.42229166667
46603.66,44850.44,48947.0,0.0,0.0,49172.0,11304.82,0.2299,5117.0,2479.4,0.4845,44055.0,8825.42,0.2003,9021.93,6553.43,0.0,4129.59,471.01,3658.58,47229.37,45322.44,0.0,11304.82,2479.4,8825.42,17984.52,17503.37,0.0,1440.0,13875.83,14689.81,0.0,5661.41,2008.39,3653.02,5721.38,6103.83,0.0,73.82,0,23,3,2019,49191.9,59196.96697916667
63679.37,62487.94,41303.0,12882.36,0.3119,41170.0,5135.14,0.1247,3256.0,1843.76,0.5663,37914.0,3291.38,0.0868,11383.2,10500.2,2832.0,2029.86,277.0,1752.86,,,,,,,24449.62,24065.94,3331.91,119.0,19511.73,19518.92,4639.45,2980.54,1566.76,1413.78,8334.82,8402.88,2079.0,5.74,13,27,9,2017,64845.47,58413.90562499999
68774.58,67745.53,40341.0,2.21,0.0001,38005.0,25679.659999999996,0.6757,2769.0,3251.99,1.1744,35236.0,22427.67,0.6365,12290.7,12531.5,0.0,6146.08,170.43,5975.65,,,,,,,26339.64,25830.25,1.04,5846.0,21764.13,21019.83,0.17,13415.269999999999,3081.56,10333.71,8380.11,8363.95,1.0,272.31,17,20,3,2017,66360.62,59035.627291666664
66391.34,65521.48,41390.0,14478.27,0.3498,41487.0,9290.92,0.2239,3261.0,3347.47,1.0265,38225.0,5943.45,0.1555,12137.4,10378.0,3650.0,1506.31,273.65,1232.66,,,,,,,24983.3,24887.17,2833.55,234.0,20324.0,20681.98,5610.72,7547.76,3073.82,4473.94,8946.64,9574.33,2384.0,2.85,12,17,10,2017,67266.83,59740.44593749999
36325.71,36287.22,37620.0,0.0,0.0,29279.0,4489.530000000001,0.1533,1369.0,213.52,0.156,27909.0,4276.01,0.1532,6040.4,5208.08,0.0,1272.02,4.48,1267.54,,,,,,,14339.23,14693.97,0.0,867.0,11683.15,11952.17,0.0,2301.34,209.04,2092.3,4262.93,4433.0,0.0,49.17,23,2,5,2015,38300.91,44142.6540625
61578.25,63512.68,38507.0,0.0,0.0,32033.0,25636.5,0.8003,2162.0,1367.78,0.6326,29870.0,24268.72,0.8125,11542.8,9882.78,0.0,10166.82,313.05,9853.77,,,,,,,22875.69,23627.82,0.0,4060.0,19799.18,20424.08,0.0,11268.98,1054.73,10214.25,7360.58,9578.0,0.0,140.7,16,5,12,2015,57906.65,55800.3034375
71428.81,68727.38,48309.0,6792.69,0.1406,49035.0,11189.61,0.2282,5057.0,3784.65,0.7484,43979.0,7404.96,0.1684,13785.9,11810.2,1314.0,2742.12,329.43,2412.69,72021.83,69357.38,6792.69,11189.61,3784.65,7404.96,26323.41,26611.44,1927.79,1384.0,21953.29,20811.94,2543.9,7041.61,3455.22,3586.39,9366.21,9493.8,1007.0,21.88,12,29,1,2019,72377.09,66078.99114583334
55116.03,55669.48,41939.0,0.0,0.0,42900.0,7473.2,0.1742,3483.0,2721.01,0.7812,39418.0,4752.19,0.1206,10057.0,9726.29,0.0,2410.3599999999997,324.39,2085.97,,,,,,,20739.76,20698.9,0.0,375.0,17323.72,17815.15,0.0,4535.16,2396.62,2138.54,6995.55,7429.14,0.0,152.68,22,12,1,2018,58773.89,62161.99791666667
50073.91,52670.93,42646.0,0.0,0.0,43577.0,6229.98,0.143,3483.0,492.99,0.1415,40095.0,5736.99,0.1431,9292.05,9153.61,0.0,1882.47,106.21,1776.26,,,,,,,19180.97,19387.39,0.0,1485.0,15218.05,17090.18,0.0,2781.75,386.78,2394.97,6382.84,7039.75,0.0,80.76,2,6,3,2018,49737.99,61742.5646875
49200.75,46279.68,48968.0,0.0,0.0,49184.0,16751.260000000002,0.3406,5129.0,4458.4,0.8693,44055.0,12292.86,0.279,10137.3,7834.36,0.0,5778.43,570.37,5208.06,49705.23,46705.68,0.0,16751.260000000002,4458.4,12292.86,18049.21,17681.26,0.0,1828.0,15066.84,14574.21,0.0,8947.86,3888.03,5059.83,5947.4,6189.85,0.0,196.97,1,26,3,2019,49378.17,60953.00802083334
50119.13,48264.55,40114.0,0.0,0.0,37239.0,3672.18,0.0986,2596.0,352.81,0.1359,34643.0,3319.37,0.0958,8809.82,8683.93,0.0,2053.3,71.37,1981.93,,,,,,,18658.95,17924.12,0.0,218.0,15795.97,14331.9,0.0,1313.6100000000001,281.44,1032.17,6854.39,7324.6,0.0,87.27,23,15,1,2017,53043.44,51989.4690625
35973.81,39984.32,37620.0,0.0,0.0,29263.0,1340.6399999999999,0.0458,1353.0,194.57,0.1438,27909.0,1146.07,0.0411,6229.36,6244.23,0.0,422.21,13.21,409.0,,,,,,,14072.21,15853.06,0.0,102.0,11423.75,12061.03,0.0,811.76,181.36,630.4,4248.49,5826.0,0.0,4.67,2,2,5,2015,35004.79,41761.78333333333
71406.84,70450.98,39568.0,5309.37,0.1342,36256.0,7995.3,0.2205,2541.0,676.24,0.2661,33715.0,7319.06,0.2171,12759.2,12362.7,1134.0,1379.07,30.26,1348.81,,,,,,,26454.58,26479.9,1343.64,2936.0,22527.4,22179.59,2102.73,3395.59,645.98,2749.61,9665.66,9428.79,729.0,284.64,10,24,11,2016,71067.07,62677.00697916667
45567.42,48612.16,,13616.33,,,23869.61,,,5662.93,,,18206.68,,8268.53,8709.84,4308.0,3756.7799999999997,419.6,3337.18,45760.42,48835.16,13616.33,23869.61,5662.93,18206.68,17531.91,17700.45,2532.67,6758.0,14311.74,16914.87,5416.39,12183.939999999999,5243.33,6940.61,5455.24,5287.0,1359.27,1170.89,7,22,3,2020,41686.23,49349.956145833334
48358.26,47009.38,41239.0,1968.78,0.0477,40771.0,14634.83,0.359,3244.0,4286.5,1.3214,37528.0,10348.33,0.2757,9384.75,9274.39,508.0,2426.67,51.0,2375.67,,,,,,,18524.84,18703.89,519.56,2561.0,15098.37,13993.57,511.22,9592.439999999999,4235.5,5356.94,5350.3,5037.53,430.0,54.72,16,10,9,2017,45982.75,43434.098125
49196.24,49956.35,49580.0,25762.9,0.5196,49397.0,9745.24,0.1973,5243.0,2208.45,0.4212,44155.0,7536.79,0.1707,8984.07,9343.9,7711.0,2660.9300000000003,13.13,2647.8,49573.93,50343.35,25762.9,9745.24,2208.45,7536.79,19355.89,19749.56,5957.55,1911.0,15260.34,14959.45,9263.35,5053.43,2195.32,2858.11,5595.94,5903.44,2831.0,119.88,10,23,6,2019,49014.17,44500.685208333336
66838.2,68690.43,46180.0,14832.14,0.3212,48119.0,976.1700000000001,0.0203,4852.0,93.58,0.0193,43267.0,882.59,0.0204,12161.8,11127.0,3313.0,312.1,12.99,299.11,67440.56,69284.43,14832.14,976.1700000000001,93.58,882.59,25049.49,25381.89,3592.05,199.0,20756.77,22877.12,5654.09,462.28999999999996,80.59,381.7,8870.14,9304.42,2273.0,2.78,9,16,10,2018,65746.4,58287.18916666667
52683.0,52818.68,41922.0,0.0,0.0,42894.0,896.1500000000001,0.0209,3483.0,237.45,0.0682,39411.0,658.7,0.0167,10232.8,9826.25,0.0,141.53,47.89,93.64,,,,,,,19883.48,19299.85,0.0,71.0,15934.68,16870.22,0.0,671.4,189.56,481.84,6632.04,6822.36,0.0,12.22,4,11,1,2018,50514.1,62495.956875
53774.06,64338.11,38359.0,23978.9,0.6251,31150.0,1801.19,0.0578,2147.0,288.95,0.1346,29003.0,1512.24,0.0521,80.9,10418.5,5349.0,559.59,123.86,435.73,,,,,,,24707.47,23731.71,5992.31,446.0,20139.92,21439.9,9218.59,742.72,165.09,577.63,8845.77,8748.0,3419.0,52.88,11,2,10,2015,65174.18,57227.11354166667
48410.95,50219.31,39335.0,19708.68,0.501,35614.0,4858.61,0.1364,2449.0,1862.8,0.7606,33165.0,2995.81,0.0903,9519.16,9847.35,4684.0,598.14,43.3,554.84,,,,,,,18347.2,19007.52,4541.77,626.0,15136.57,15504.49,7892.91,3628.4300000000003,1819.5,1808.93,5408.02,5859.95,2590.0,6.04,9,25,9,2016,46773.56,44009.00854166667
65626.39,63841.54,50021.0,11513.84,0.2302,49841.0,6081.0,0.122,5575.0,2113.26,0.3791,44267.0,3967.74,0.0896,12321.0,12673.27,4028.0,1541.09,130.34,1410.75,66214.39,64432.54,11513.84,6081.0,2113.26,3967.74,24442.91,24067.98,2370.61,274.0,20262.95,19138.37,3525.23,4189.62,1982.92,2206.7,8599.53,7961.92,1590.0,76.29,8,29,8,2019,63820.65,58582.90947916667
48835.02,50562.77,50508.0,0.0,0.0,50427.0,6402.49,0.127,5735.0,1458.55,0.2543,44692.0,4943.94,0.1106,9655.6,10221.61,0.0,2669.38,311.21,2358.17,49231.02,51369.77,0.0,6402.49,1458.55,4943.94,18418.78,19184.94,0.0,1115.0,15172.28,16208.22,0.0,2479.1099999999997,1147.34,1331.77,5588.36,4948.0,0.0,139.0,20,27,12,2019,50361.15,48540.72385416667
53391.38,49736.16,38664.0,0.0,0.0,32842.0,9499.71,0.2893,2162.0,1486.54,0.6876,30679.0,8013.17,0.2612,9916.38,9819.81,0.0,1203.61,78.33,1125.28,,,,,,,20211.41,19280.14,0.0,3419.0,16598.54,14980.21,0.0,4305.389999999999,1408.21,2897.18,6665.05,5656.0,0.0,571.71,4,15,1,2016,50500.54,63358.346249999995
59736.53,59513.03,39020.0,13847.58,0.3549,34349.0,6671.099999999999,0.1942,2281.0,785.41,0.3443,32067.0,5885.69,0.1835,11529.8,10421.2,3244.0,3941.4900000000002,252.13,3689.36,,,,,,,22024.54,21778.91,3307.25,132.0,18508.08,19141.92,5284.33,2592.4700000000003,533.28,2059.19,7674.11,8171.0,2012.0,5.14,15,10,6,2016,60823.04,56505.481770833336
52663.71,62999.8,38359.0,23484.87,0.6122,31150.0,1887.03,0.0606,2147.0,301.09,0.1402,29003.0,1585.94,0.0547,175.17,10287.9,5278.0,567.83,140.73,427.1,,,,,,,24153.42,23236.15,5832.78,459.0,19603.9,21011.75,9039.09,796.34,160.36,635.98,8731.22,8464.0,3335.0,63.86,11,2,10,2015,64754.91,56977.661458333336
69269.01,66407.11,38739.0,0.0,0.0,33193.0,18335.98,0.5524,2200.0,2749.21,1.2496,30993.0,15586.77,0.5029,12348.5,12410.5,0.0,3709.98,145.89,3564.09,,,,,,,25551.32,25233.68,0.0,4191.0,22513.41,19744.93,0.0,10178.14,2603.32,7574.82,8855.78,9018.0,0.0,256.86,18,1,3,2016,71539.18,63072.16395833334
60891.67,60273.5,49958.0,8898.18,0.1781,49772.0,2442.18,0.0491,5531.0,352.14,0.0637,44240.0,2090.04,0.0472,12077.9,12504.5,2976.0,1050.22,133.98,916.24,61388.67,60789.5,8898.18,2442.18,352.14,2090.04,22464.86,23013.07,1906.08,175.0,18802.63,17373.07,2919.1,1133.18,218.16,915.02,7546.28,7382.86,1097.0,83.78,6,21,8,2019,58760.09,55189.25572916667
59543.62,60163.03,,12390.73,,,391.96999999999997,,,12.71,,,379.26,,10792.1,12273.2,3710.0,158.69,12.71,145.98,59999.84,60650.03,12390.73,391.96999999999997,12.71,379.26,22068.64,23299.73,2904.78,121.0,19052.41,16373.1,3750.93,99.28,0.0,99.28,7630.47,8217.0,2025.02,13.0,7,20,5,2020,58229.64,53066.496145833335
61762.49,59392.42,48946.0,0.0,0.0,49172.0,9304.78,0.1892,5117.0,1698.97,0.332,44055.0,7605.81,0.1726,12202.6,10059.8,0.0,4580.1,458.13,4121.97,62361.39,59961.42,0.0,9304.78,1698.97,7605.81,23682.61,22853.1,0.0,582.0,18323.24,18495.12,0.0,4007.04,1240.84,2766.2,7554.04,7984.4,0.0,135.64,19,22,3,2019,65574.21,59516.3459375
47506.16,48789.73,37633.0,12469.13,0.3313,29416.0,3938.4,0.1339,1440.0,526.06,0.3653,27976.0,3412.34,0.122,8285.6,8072.16,2505.0,1985.1699999999998,6.12,1979.05,,,,,,,18291.45,18277.62,3220.49,51.0,15226.39,17079.95,4914.64,1872.24,519.94,1352.3,5702.72,5360.0,1829.0,29.99,8,14,5,2015,45742.31,51723.97927083334
70402.77,67567.45,41487.0,5104.29,0.123,41628.0,5390.0,0.1295,3283.0,1905.31,0.5804,38345.0,3484.69,0.0909,13102.4,12503.5,1492.0,1050.94,3.71,1047.23,,,,,,,25021.95,25427.6,1158.87,495.0,22233.63,20236.16,2169.42,3585.66,1901.6,1684.06,10044.79,9400.19,284.0,258.4,10,7,11,2017,69391.01,61815.10343750001
69480.61,68423.03,38509.0,0.0,0.0,32053.0,3158.5299999999997,0.0985,2162.0,485.58,0.2246,29891.0,2672.95,0.0894,12468.4,10925.2,0.0,280.96,0.0,280.96,,,,,,,25696.19,25773.7,0.0,927.0,22266.02,22711.13,0.0,1880.6499999999999,485.58,1395.07,9050.0,9013.0,0.0,69.92,18,7,12,2015,71564.47,59690.68114583334
46865.36,45521.46,41290.0,0.0,0.0,41005.0,1583.76,0.0386,3250.0,480.56,0.1479,37755.0,1103.2,0.0292,8951.11,7954.78,0.0,274.4,0.0,274.4,,,,,,,17753.87,18099.36,0.0,467.0,14140.85,13332.88,0.0,745.02,480.56,264.46,6019.53,6134.44,0.0,97.34,22,21,9,2017,50684.18,57536.0196875
42781.27,42093.71,50088.0,0.0,0.0,49932.0,7598.85,0.1522,5612.0,3078.57,0.5486,44319.0,4520.28,0.102,8506.73,8607.57,0.0,2861.79,820.87,2040.92,43185.27,42501.71,0.0,7598.85,3078.57,4520.28,15950.35,16513.5,0.0,204.0,13237.91,11839.93,0.0,4511.51,2257.7,2253.81,5086.28,5132.71,0.0,21.55,1,11,9,2019,42654.53,56253.76572916666
52737.45,51385.91,47723.0,0.0,0.0,48989.0,16706.69,0.341,5051.0,2616.98,0.5181,43938.0,14089.71,0.3207,9937.53,8909.34,0.0,7840.03,785.32,7054.71,53106.25,51812.91,0.0,16706.69,2616.98,14089.71,20232.99,19326.64,0.0,2361.0,15827.59,16477.93,0.0,6121.55,1831.66,4289.89,6739.34,6672.0,0.0,384.11,0,10,1,2019,55186.69,66888.330625
43167.62,45186.27,41047.0,0.0,0.0,40224.0,4824.1900000000005,0.1199,3164.0,188.27,0.0595,37060.0,4635.92,0.1251,8040.76,8324.97,0.0,1039.15,95.13,944.02,,,,,,,16687.42,17613.85,0.0,2276.0,13237.44,13865.77,0.0,1369.76,93.14,1276.62,5202.0,5381.68,0.0,139.28,20,29,7,2017,45774.89,47292.56187499999
